data0,data1,data2,data3,index0,index1,index2,index3
0.4820755746848912,0.4999766727416011,0.18967558275517715,0.2768220152089868,286.0,370.0,229.0,395.0
0.644627946621091,0.47685467801975756,0.22300565583553467,0.24015954502975873,294.0,381.0,238.0,412.0
0.566070667726562,0.38215480983734756,0.2287779681074582,0.21868577482116736,301.0,391.0,245.0,429.0
0.6236968089028109,0.5145559934474907,0.5726918539840196,0.2562063162754512,313.0,398.0,256.0,440.0
0.366200164533737,0.42614116749273767,0.6649383081300351,0.2433633745537111,318.0,405.0,262.0,448.0
0.4048053534014684,0.29931079691296125,0.3298473437213369,0.27489282791223985,327.0,420.0,273.0,448.0
0.7358738960681143,0.569990834201034,0.3872358154359503,0.203651257338338,338.0,429.0,279.0,467.0
0.7464293829749085,0.38632934421564086,0.4067724295825771,0.20491976451259244,345.0,437.0,289.0,467.0
0.39943288761615886,0.4609106431206799,0.3789899527010628,0.3151649087712449,347.0,446.0,293.0,472.0
0.5124189541970948,0.2539713141708987,0.28178797418737167,0.3679894850712775,359.0,459.0,304.0,474.0
0.5487824271926547,0.4884752994084625,0.6262900065051293,0.2921663649584994,372.0,472.0,312.0,480.0
0.5006048517556219,0.6028318759013435,0.6563528826508099,0.2964294745883304,375.0,473.0,320.0,482.0
0.6045488445315189,0.3835870919740438,0.37084154077190973,0.23121943832709876,381.0,478.0,320.0,495.0
0.6313084672234024,0.2521176547237321,0.2091811868614767,0.32189143057191694,390.0,484.0,329.0,500.0
0.31223292395354213,0.2994596106794144,0.25112307621182883,0.2936847297908093,397.0,498.0,338.0,515.0
0.6202310917074916,0.6396357786455519,0.40644713763854295,0.31867725598756086,398.0,504.0,349.0,517.0
0.4776986486170255,0.37169002216640107,0.4181364717064792,0.28998086929614336,399.0,513.0,354.0,534.0
0.6686055451595216,0.6288685136631366,0.28504470113355,0.2585177708904448,411.0,531.0,354.0,549.0
0.6210643836587592,0.8238490583875762,0.5310275833639129,0.19802413546510425,414.0,540.0,365.0,557.0
0.6910347289208707,0.3141424560006369,0.24188561498236344,0.2678944447038694,414.0,547.0,371.0,569.0
0.7734296467226279,0.5350110209749175,0.4794462105839727,0.4265620460632682,426.0,551.0,380.0,581.0
0.7735260311042432,0.27719511760433374,0.17461729622215563,0.27319152383252376,438.0,551.0,381.0,591.0
0.43418567803852376,0.6027099466787804,0.30679737355754944,0.17738423287539457,438.0,556.0,389.0,609.0
0.32334077675201744,0.38462661487947186,0.23994294768348384,0.17064644745171167,438.0,558.0,392.0,612.0
0.46459244128060306,0.2555443783398215,0.635923061221511,0.21740818443417292,444.0,559.0,399.0,614.0
0.584002886360622,0.2931705107176755,0.6575774566016611,0.18796727879635183,458.0,576.0,402.0,621.0
0.7872467773983025,0.49773288353012896,0.40336255151023986,0.3348882677862173,470.0,588.0,407.0,621.0
0.33926566251966545,0.3296884257552139,0.5584589340657999,0.1700663847594277,472.0,593.0,409.0,622.0
0.6844698363456431,0.40793200974927835,0.6108661627300238,0.23221949383498613,484.0,605.0,419.0,636.0
0.7888170073139739,0.3607141623057683,0.2904233264357455,0.30257982030514563,496.0,624.0,430.0,650.0
0.6593000390614732,0.7482089097170561,0.6406314337917216,0.302633773245353,501.0,633.0,434.0,660.0
0.6657182638757488,0.6520234293800409,0.4000306875442671,0.21019281488377292,512.0,636.0,443.0,676.0
0.5467440544436337,0.3060946959808744,0.21870305068679582,0.27956141319350464,521.0,643.0,453.0,685.0
0.31134422742392603,0.6883341148943714,0.3536691491315403,0.31124639198924964,528.0,660.0,457.0,698.0
0.7051769282904328,0.503948072487081,0.48706938145437256,0.17724210564847573,532.0,663.0,460.0,710.0
0.7850649820952763,0.3511301703678067,0.17659524962150544,0.22499537100142553,533.0,682.0,460.0,718.0
0.5057514216602461,0.5902430738192946,0.6075855389152444,0.25256283942123114,534.0,694.0,470.0,730.0
0.5611886775745518,0.7497010655841975,0.2681487342926193,0.24827404661162653,545.0,712.0,471.0,742.0
0.49502923195789544,0.27694474958621385,0.29458335204236114,0.23672832856343798,557.0,715.0,479.0,744.0
0.4165778606250921,0.5518431796787685,0.30590473804616836,0.27751348891961186,560.0,727.0,480.0,760.0
0.80097621339151,0.7239103237130102,0.5291008597338343,0.20567131172072223,566.0,728.0,482.0,776.0
0.5217969229427272,0.3080535036082907,0.6136761399693756,0.24172687925058434,566.0,731.0,484.0,786.0
0.5207320347865719,0.6234550104225232,0.580270584462143,0.24014100357932006,566.0,746.0,494.0,805.0
0.6866006065622771,0.25756142208096455,0.29116846687499875,0.31176192952234355,568.0,765.0,495.0,815.0
0.36134281519555306,0.2699252345608902,0.7577174817515088,0.3224101649529824,573.0,782.0,496.0,832.0
0.7214363895605911,0.5320799446516128,0.7210340491833802,0.23146169523500595,578.0,795.0,499.0,836.0
0.7249976427162139,0.6726190654136309,0.2784076645956695,0.18838231168902278,590.0,805.0,500.0,841.0
0.6101840169959505,0.559821948230708,0.2781299791211864,0.3226112251482914,600.0,805.0,508.0,858.0
0.4224174312636871,0.26113320992179323,0.6180852439122909,0.22018006764656695,612.0,821.0,514.0,867.0
0.5139324456897847,0.5682963300054531,0.517106702849361,0.2335458517018318,616.0,830.0,525.0,869.0
0.8108247086580331,0.5372013902076115,0.29144594762109194,0.21248682826204787,618.0,831.0,533.0,879.0
0.4706849669330547,0.74633616123857,0.3264066149011015,0.35879237522544555,618.0,832.0,537.0,888.0
0.5797468897064937,0.4230324698527749,0.5570103183445504,0.2537897638944173,631.0,833.0,547.0,895.0
0.7330810805996554,0.5758412193672375,0.22049446607075976,0.2222356583872469,641.0,838.0,558.0,895.0
0.512862484780721,0.3101027783491305,0.23727247745509794,0.30213415975146796,654.0,840.0,559.0,902.0
0.41115790451884454,0.35735119296603407,0.32252239771570096,0.19451239494904443,662.0,857.0,559.0,917.0
0.7285446548365582,0.7121424830179804,0.3026305615056578,0.19753482562644148,676.0,873.0,560.0,932.0
0.7381838037027019,0.6851213066651701,0.3640462492209676,0.1772249996950886,689.0,887.0,566.0,947.0
0.40737422858456873,0.2766013800398042,0.45281353211790804,0.21671034192267116,700.0,899.0,575.0,965.0
0.5519885540205847,0.6739681580261762,0.3097103583744417,0.3100760787232892,713.0,915.0,577.0,965.0
0.5111300812667282,0.5980768949917786,0.40891618449669576,0.21518888715294446,713.0,928.0,581.0,969.0
0.3696331457803123,0.5915940104285933,0.4424025728073242,0.31522709878268756,717.0,934.0,589.0,988.0
0.7306038528640261,0.451180551826597,0.2449407700037533,0.26233540055713184,717.0,948.0,595.0,993.0
0.49664547331002906,0.3320528349316178,0.2021114376154756,0.19677767826744624,728.0,967.0,600.0,1012.0
0.4333300286538574,0.6913633538746214,0.2883866196306761,0.31498022699891104,741.0,973.0,606.0,1013.0
0.4146831377020677,0.6957012217774795,0.41188614487676023,0.30256851290484305,755.0,989.0,617.0,1023.0
0.44329563214527323,0.7130481386435489,0.2192306327052311,0.33757508092493277,769.0,995.0,618.0,1030.0
0.7832742049355585,0.4794637426681446,0.4925710977064151,0.20176761350540717,778.0,1007.0,629.0,1037.0
0.4138186955210446,0.2841314655646535,0.4553611408812114,0.21984330846399724,790.0,1025.0,636.0,1041.0
0.7314392140704036,0.5062369263498567,0.5163969515058713,0.4632602727212188,794.0,1044.0,636.0,1051.0
0.5740956143543392,0.27469760414994465,0.39898241575726795,0.31696732014245876,807.0,1047.0,645.0,1064.0
0.836567457455958,0.7713308923217503,0.7649861615808226,0.27081507759256496,812.0,1057.0,648.0,1065.0
0.7690064997255339,0.5244350436532641,0.4894500155614767,0.2241376882110876,817.0,1068.0,658.0,1079.0
0.7044581810419913,0.5866998372328537,0.4374579880810077,0.21492059731626043,823.0,1074.0,665.0,1083.0
0.5786429939460075,0.4645099742378934,0.22633728946083292,0.23244753333690885,837.0,1074.0,666.0,1086.0
0.5623829772853652,0.6161855793184274,0.5180933024206281,0.2860051270412443,839.0,1074.0,667.0,1093.0
0.6147508881213182,0.24902448603562685,0.4909627502813719,0.16738889525175193,851.0,1088.0,668.0,1106.0
0.5444489971248074,0.3854746847872431,0.4231719442820105,0.2749973574307323,854.0,1095.0,672.0,1125.0
0.6598979326978062,0.3563056875223577,0.473826002263933,0.22536503221566762,859.0,1106.0,673.0,1125.0
0.493962572214884,0.4056688517769586,0.5493576080091231,0.4364275583098434,873.0,1111.0,675.0,1139.0
0.6525658175347898,0.35379665348639994,0.4378519814304947,0.2858060805709477,874.0,1121.0,677.0,1151.0
0.7116415257793675,0.7840617194465888,0.5161824958021483,0.31716084151821516,885.0,1124.0,681.0,1162.0
0.4907364723083217,0.8012089660039133,0.6449263945494753,0.2923633125920627,899.0,1137.0,687.0,1175.0
0.8907152983338897,0.47566187084481043,0.6365834482237587,0.22216462566564796,911.0,1151.0,687.0,1176.0
0.7816542028074155,0.2845967427011494,0.4040464065560671,0.2070431171358146,918.0,1163.0,696.0,1186.0
0.544355845256861,0.4565488135521968,0.6248937912175025,0.30440444513239673,929.0,1179.0,701.0,1194.0
0.4320466978444114,0.37915658199459334,0.3036979989057478,0.2543407862494716,931.0,1192.0,710.0,1213.0
0.4866527096062957,0.40708989742208573,0.4650914883555668,0.2301837212338518,939.0,1193.0,716.0,1232.0
0.5319524175470834,0.3341964470462813,0.2405021557479375,0.3215187991476151,944.0,1208.0,717.0,1237.0
0.38635128926487555,0.37194881355605836,0.4315352855351694,0.30390441590814443,949.0,1216.0,728.0,1241.0
0.8090062542433141,0.5364823492960211,0.340887954048103,0.206333776546018,952.0,1221.0,731.0,1257.0
0.36668720271501576,0.38110724690019676,0.2530170507603404,0.21016689076258477,961.0,1238.0,742.0,1264.0
0.5613267646991048,0.7348168323429777,0.6853081149600262,0.3954822773715771,969.0,1256.0,743.0,1270.0
0.4546071250586129,0.524568952445135,0.24892769289684605,0.26596156679497984,969.0,1259.0,753.0,1275.0
0.6627107642801544,0.8384722511786495,0.3151999764370091,0.18926047161615786,978.0,1273.0,759.0,1277.0
0.7930538341100953,0.6719352363174842,0.5976147684211289,0.190198145710049,982.0,1275.0,764.0,1287.0
0.562018412313811,0.7349620840099697,0.27020256091246375,0.2742255683456453,994.0,1292.0,771.0,1291.0
0.5231596121916631,0.508764841157958,0.7921865146402902,0.32902641851154224,1004.0,1294.0,776.0,1291.0
0.44999545300870086,0.2618968121070928,0.3229011357407022,0.3046940414198351,1010.0,1298.0,785.0,1310.0
0.8523177986665499,0.6235302656989774,0.3198022954857805,0.3245625902504587,1016.0,1301.0,790.0,1312.0
0.5006608143193904,0.49761426393507846,0.5318033784644726,0.18839694576245258,1017.0,1302.0,798.0,1322.0
0.5670144905273656,0.7653158799507007,0.5994759792472762,0.22436663518080618,1027.0,1318.0,801.0,1331.0
0.8522274445068442,0.4927932317402618,0.3664257052079968,0.2963113262493034,1035.0,1333.0,810.0,1344.0
0.530599948086192,0.6564197079108407,0.2831111031102019,0.3344142572579058,1048.0,1341.0,818.0,1359.0
0.675860491007738,0.4594603884533732,0.6487021683724626,0.28958219067494867,1056.0,1344.0,823.0,1367.0
0.5870995739440565,0.3756656250447271,0.4219594029283452,0.24437503492223944,1067.0,1344.0,829.0,1368.0
0.45433720606084904,0.5205950910165612,0.2943708498409822,0.4235178383339835,1077.0,1355.0,836.0,1373.0
0.8048864648870525,0.35474413186664316,0.342439276727585,0.2783841001005037,1082.0,1364.0,845.0,1379.0
0.8195363056090114,0.46306601604760195,0.363847557450265,0.19982886318655835,1082.0,1377.0,855.0,1393.0
0.6772324582239618,0.629688569064998,0.4110436182557744,0.538113761757036,1090.0,1392.0,860.0,1404.0
0.7861741564082001,0.3108921786433448,0.4176962193506293,0.23983486511084487,1090.0,1394.0,864.0,1405.0
0.5841696436759103,0.4906365867114498,0.5179793701031052,0.2568319293189015,1096.0,1397.0,871.0,1405.0
0.6397337946834813,0.5899901423001143,0.6850751038479106,0.26300223223350255,1105.0,1397.0,872.0,1409.0
0.8182737810584005,0.4395043967539097,0.6683864756851509,0.22761380254612898,1111.0,1402.0,882.0,1421.0
0.7219568225196401,0.37632214091498845,0.4929712961041193,0.33940149825872423,1117.0,1418.0,883.0,1425.0
0.4288559652006163,0.4355742467515127,0.6600053864147106,0.2988742887453157,1118.0,1418.0,888.0,1435.0
0.7088765363141815,0.7257941693474882,0.5139682449836339,0.323675819252877,1131.0,1422.0,889.0,1439.0
0.8918723247662736,0.6833605794780354,0.5024005543002708,0.3221374435651138,1135.0,1427.0,893.0,1456.0
0.44032044042619534,0.4932601567480538,0.8517197917316903,0.26462777220241335,1139.0,1438.0,902.0,1457.0
0.510450616772489,0.7459260831490491,0.5021657799762992,0.2529350670662223,1139.0,1456.0,904.0,1469.0
0.8570916921276434,0.35018280623547465,0.9181028961623725,0.19062320333844665,1140.0,1465.0,905.0,1479.0
0.444941931695891,0.4930659499288787,0.30458738173249517,0.3199119437715523,1140.0,1466.0,908.0,1484.0
0.8715042909042565,0.3865224370399209,0.6424002469674336,0.3236114403579373,1147.0,1474.0,913.0,1497.0
0.5314788159978517,0.3914095408435912,0.576614190729769,0.33906938393830466,1159.0,1492.0,916.0,1502.0
0.6425499448000156,0.4186415689202439,0.5665695797561688,0.5505140033581466,1163.0,1492.0,925.0,1504.0
0.8574144615533926,0.7790242124076384,0.3159431312850216,0.5126085736200118,1164.0,1505.0,925.0,1510.0
0.430906632134564,0.40693414498943514,0.6241121600064201,0.3579879121280138,1177.0,1513.0,932.0,1518.0
0.9107137736992124,0.8187914687498462,0.743898196205386,0.29892141170444914,1189.0,1520.0,940.0,1535.0
0.7035473302966317,0.8495058734853096,0.4653735277016703,0.22233347832277126,1200.0,1530.0,951.0,1546.0
0.5653805555546473,0.6874603129130256,0.36482578605757354,0.2446892488073565,1207.0,1539.0,951.0,1557.0
0.5989992443967705,0.26978652877594994,0.42142046974002617,0.18929485448207692,1213.0,1539.0,957.0,1568.0
0.7404185707558224,0.7429287170719259,0.5940718969640026,0.3240226438430198,1215.0,1548.0,958.0,1582.0
0.6546236616546702,0.4542121375784165,0.4288085832984899,0.2226674330522459,1224.0,1556.0,962.0,1587.0
0.4951817452607771,0.7789353616566193,0.4250320087317779,0.28082510479517825,1232.0,1574.0,965.0,1599.0
0.49304481371369385,0.2669625507645211,0.440033291497242,0.23819712125407155,1232.0,1593.0,965.0,1603.0
0.50295283279471,0.43747877665863527,0.6826843913969598,0.2151716258824228,1241.0,1600.0,971.0,1605.0
0.6730394719555532,0.5516890725231817,0.38326928384199116,0.507037997902471,1248.0,1609.0,977.0,1606.0
0.5479312785508644,0.8708739278872653,0.4942023346884436,0.2832886989119407,1260.0,1614.0,979.0,1611.0
0.7405870221630396,0.45823199040888063,0.6342263400307793,0.4084169499491461,1268.0,1620.0,990.0,1612.0
0.7308358175365356,0.6252243429893569,0.9158842308987657,0.4495043602812369,1275.0,1622.0,991.0,1625.0
0.44360928838057273,0.819502274573186,0.4493425622824979,0.2670365305938557,1276.0,1636.0,992.0,1642.0
0.6782890312710907,0.5527630980527802,0.3834000538919791,0.1742008404643881,1279.0,1647.0,999.0,1655.0
0.8133754945483825,0.38161611368848425,0.30423162078904614,0.2849595895038264,1288.0,1650.0,1005.0,1657.0
0.5611153928149316,0.7470292999946058,0.36197302891516414,0.5325885281266088,1298.0,1669.0,1010.0,1671.0
0.777616331834116,0.3976437344391103,0.36026325098043765,0.22188761852141065,1304.0,1683.0,1017.0,1680.0
0.5905615549974982,0.354120727184115,0.609958823777578,0.5451022482654773,1313.0,1689.0,1017.0,1694.0
0.6987810270502813,0.5826918892340391,0.6983442355451863,0.1953086077614881,1319.0,1703.0,1026.0,1700.0
0.5833718561596518,0.677507179088589,0.35921033935895097,0.29010875096918654,1324.0,1721.0,1035.0,1708.0
0.7796008683092291,0.2988803290612361,0.3688090984707598,0.27308571976669244,1331.0,1735.0,1042.0,1720.0
0.5618930268946329,0.36411941842795137,0.2645844009968285,0.2903325273431251,1331.0,1751.0,1044.0,1734.0
0.8554999208137489,0.764024061719788,0.2319245694229104,0.20717466712550464,1337.0,1761.0,1053.0,1737.0
0.8540272288619487,0.4450015944203334,0.33877378879925163,0.18820552958422287,1349.0,1771.0,1061.0,1749.0
0.5265185455077451,0.8262965749078589,0.2866587215664366,0.3256070504667661,1354.0,1784.0,1061.0,1762.0
0.4959665337998463,0.30281199415008125,0.296207067738794,0.20174942779726945,1356.0,1790.0,1066.0,1779.0
0.8832164481060575,0.43938279796394836,0.6055395028608636,0.2906944352979106,1369.0,1807.0,1070.0,1797.0
0.9335516605662024,0.3020229984822495,0.9498413002617231,0.3059707054825196,1370.0,1814.0,1071.0,1799.0
0.7392777131612281,0.8003157289985755,0.24914990477852397,0.48665977838082064,1372.0,1830.0,1073.0,1805.0
0.5112005439340166,0.7900463090929707,0.6676810064669669,0.2929882063217822,1374.0,1846.0,1078.0,1817.0
0.7507021069534919,0.6179141878887525,0.8059141065556602,0.3095248948032229,1384.0,1859.0,1087.0,1821.0
0.9159526205217638,0.6518817636564398,0.6144234918838145,0.4634868776836367,1386.0,1874.0,1091.0,1822.0
0.907312878472269,0.30561524255364036,0.7415536866612216,0.1945828710567129,1397.0,1878.0,1101.0,1837.0
0.6963972632636791,0.5643754356874384,0.2064443998431709,0.29366455944101216,1399.0,1892.0,1111.0,1856.0
0.7081086781243047,0.6064958550431688,0.21339825316205907,0.2549761856577663,1400.0,1907.0,1120.0,1856.0
0.7633911145914057,0.6038086496541518,0.47930695993662614,0.3881124458969911,1413.0,1917.0,1124.0,1859.0
0.5880088094122902,0.9033946698130776,0.24436905489539665,0.2689610589888895,1414.0,1936.0,1133.0,1864.0
0.8975513843875752,0.7067177136389838,0.7256089220826111,0.2423933520387389,1425.0,1954.0,1135.0,1876.0
0.771209132799102,0.8167758756502196,0.8899612077576401,0.27393337155911857,1431.0,1971.0,1139.0,1879.0
0.802788659760555,0.4005101513581224,0.740258950245084,0.2939117547610433,1444.0,1984.0,1148.0,1896.0
0.9621254469230579,0.8645424599475751,0.48396746328032497,0.6705316552165481,1447.0,1992.0,1151.0,1901.0
0.8210345149166273,0.6184523379070117,0.3869155563090332,0.26889328242265625,1451.0,2007.0,1161.0,1912.0
0.5013430432366247,0.5712843644971378,0.6209475353455932,0.4370520365652822,1465.0,2026.0,1171.0,1913.0
0.873105602177303,0.6716324488245509,0.5304874478228447,0.5027491112945283,1472.0,2041.0,1180.0,1925.0
0.7265233811771183,0.8665497853152581,0.5041157009907784,0.3194538582590017,1475.0,2051.0,1183.0,1944.0
0.6682486049931406,0.3995706389551289,0.33301116171591943,0.43781106207515963,1480.0,2068.0,1190.0,1944.0
0.6099833107509472,0.3459263668321486,0.4075493696166738,0.21613435442337248,1484.0,2075.0,1199.0,1954.0
0.6585942299491399,0.6410777457550726,0.3538102849699209,0.4915539377800172,1484.0,2090.0,1199.0,1970.0
0.634509916589398,0.5702905182859682,0.39480340404137665,0.5172123574415752,1486.0,2103.0,1207.0,1973.0
0.6971479910406679,0.41819564441954055,0.4000810500671642,0.2674845182539453,1498.0,2114.0,1208.0,1989.0
0.6718539597776723,0.8044824460229184,0.3792526763941612,0.5140058902965042,1507.0,2125.0,1212.0,2006.0
0.7277432939151335,0.8469556022646585,0.7815401350694103,0.23985379346939115,1521.0,2131.0,1218.0,2011.0
0.5169653147381295,0.5627985761892568,0.5369708755862632,0.32058287146079173,1522.0,2138.0,1222.0,2025.0
0.957483330183962,0.7872380040472492,0.4771610091219348,0.1777594134055139,1536.0,2138.0,1227.0,2034.0
0.46794893526228015,0.8344391013630492,0.8370320821473799,0.26221465254810444,1536.0,2153.0,1236.0,2053.0
0.6947404647068197,0.6977850393382132,0.6108387766940223,0.5775442514871613,1537.0,2153.0,1242.0,2070.0
0.8614659183630106,0.3763420728194657,0.6928617627517427,0.1765527810099272,1537.0,2158.0,1247.0,2070.0
0.5352423512110028,0.30656353199737013,0.29724887279900747,0.5668838741365673,1547.0,2159.0,1254.0,2083.0
0.7724919528056147,0.7137493656663703,0.2556107923575352,0.27408673944099177,1556.0,2170.0,1255.0,2093.0
0.5449692260816396,0.5410383541044348,0.9007849113407554,0.2454566527435884,1557.0,2170.0,1255.0,2105.0
0.8594737936810759,0.7208226517114076,0.39813529029864386,0.4465625978861619,1571.0,2184.0,1263.0,2109.0
